0.50 0.25 3.60 -0.50613004730283773 1.7135890415653537E-002 0.40466209103672823 1.7583361127915649E-002	10
0.50 0.25 3.70 -0.46334355497185703 1.7199928125077320E-002 0.40454744126113784 1.7663419515339302E-002	10
0.50 0.25 3.80 -0.52823656124184215 1.6463029743565651E-002 0.40038228280145965 1.7669338565087872E-002	10
0.50 0.25 3.90 -0.51945038001001054 1.7339213904358351E-002 0.40548703932392860 1.7694885311111068E-002	10
0.50 0.25 4.00 -0.51184077539982320 1.8170834520189253E-002 0.40104339696357155 1.7726896195313844E-002	10
0.50 0.25 4.10 -0.55580347552767173 1.7927529005459270E-002 0.40265134203376807 1.7640070352885971E-002	10
0.50 0.25 4.20 -0.52244956469045456 1.7430522990757140E-002 0.40004823359046171 1.7622792077924512E-002	10
0.50 0.25 4.30 -0.52932365301152295 1.8098536030830645E-002 0.40210593342402312 1.7838087996709887E-002	10
0.50 0.25 4.40 -0.56778132597480835 1.7241341274137793E-002 0.40303714908532989 1.7747552584992068E-002	10
0.50 0.25 4.50 -0.55362680744000226 1.7220133843199415E-002 0.39582743061827175 1.7698521283369743E-002	10
0.50 0.25 4.60 -0.57029242872914154 1.8091236593326808E-002 0.39980404151724230 1.7652538599843230E-002	10
0.50 0.25 4.70 -0.58584205163726788 1.7319249015040027E-002 0.39614134246081317 1.7699259848236275E-002	10
0.50 0.25 4.80 -0.57317353195082166 1.7675502002696391E-002 0.39739226391020510 1.7730483081455549E-002	10
0.50 0.25 4.90 -0.58322599188688828 1.8674207387940605E-002 0.39955365646701879 1.7725252606198894E-002	10
0.50 0.25 5.00 -0.56929015907628744 1.8256209920919003E-002 0.39842587526218098 1.7727854303893401E-002	10
0.50 0.25 5.10 -0.58667878944701746 1.8310282147080820E-002 0.40692503847148853 1.7771223731906514E-002	10
0.50 0.25 5.20 -0.60002564991346952 1.8010211542861657E-002 0.40176699976186131 1.7779899386812528E-002	10
0.50 0.25 5.30 -0.58297094006781480 1.7831845507174884E-002 0.40217263975829787 1.7767495134436880E-002	10
0.50 0.25 5.40 -0.61189326384523468 1.7201502673978762E-002 0.39619045269726499 1.7683507851022247E-002	10
0.50 0.25 5.50 -0.61370910007752444 1.8107118380845971E-002 0.39725886374068270 1.7713719694286173E-002	10
0.50 0.25 5.60 -0.61085422709168802 1.8590523530267550E-002 0.40276308782383757 1.7750051832804717E-002	10
0.50 0.25 5.70 -0.65621433888215153 1.8227076352044347E-002 0.39709518315068798 1.7750985001089424E-002	10
0.50 0.25 5.80 -0.62568132284354394 1.8934552794499550E-002 0.40021041617864661 1.7816857623426732E-002	10
0.50 0.25 5.90 -0.62469277045579275 1.8151311774981367E-002 0.39943098428139767 1.7832035610278258E-002	10
0.50 0.25 6.00 -0.64932142003115489 1.7396138297142205E-002 0.39867962678506985 1.7773271933005194E-002	10
