0.50 0.25 0.00 -8.9584172572262780E-006 NaN NaN NaN	14
0.50 0.25 0.10 -2.6588646154435494E-003 2.8496433040602954E-003 0.51599204738742332 4.4348072584645785E-003	14
0.50 0.25 0.20 -5.3981958249550805E-003 2.3801569753829749E-003 0.53274597827434356 4.3766608465456462E-003	14
0.50 0.25 0.30 -7.0378454842660448E-003 2.3369717488848554E-003 0.53447152647819873 4.3811326577486006E-003	14
0.50 0.25 0.40 -7.5887019733911531E-003 2.9303059858955091E-003 0.53604355610874865 4.3609627830760965E-003	14
0.50 0.25 0.50 -1.9056530438292398E-002 3.7721303923947216E-003 0.53366172143578372 4.3777739814320578E-003	14
0.50 0.25 0.60 -2.4623928226717714E-002 5.1837931084669896E-003 0.53419321047640256 4.3708765411547617E-003	14
0.50 0.25 0.70 -2.9869609453302762E-002 6.5222389993472886E-003 0.53327352664235694 4.3731594703455921E-003	14
0.50 0.25 0.80 -3.5884609397415973E-002 5.0847487747521947E-003 0.53057881266058426 4.3766123177061160E-003	14
0.50 0.25 0.90 -3.9283791943446063E-002 5.4679730860132071E-003 0.52905671224385176 4.3990983610966263E-003	14
0.50 0.25 1.00 -4.6763657424750971E-002 6.0061568252978521E-003 0.52256983897456255 4.4137638452682029E-003	14
0.50 0.25 1.10 -7.1011971442377156E-002 7.4901867108473396E-003 0.51421859087712463 4.4439750869894471E-003	14
0.50 0.25 1.20 -9.6018932087027678E-002 9.9088362623575860E-003 0.50114258633573483 4.4866192930383400E-003	14
0.50 0.25 1.30 -9.8128612967542939E-002 8.5710767944992255E-003 0.49060834363247202 4.5268492082664912E-003	14
0.50 0.25 1.40 -0.11331187035560381 7.6412539789227378E-003 0.47623188603154498 4.5487019153944500E-003	14
0.50 0.25 1.50 -0.13078085447925986 9.4236083181209150E-003 0.46818433603871334 4.5805705570435406E-003	14
0.50 0.25 1.60 -0.17570550199065010 1.1029874293669457E-002 0.44937367068622297 4.6493558620321097E-003	14
0.50 0.25 1.70 -0.18047679140354672 1.0778774932854340E-002 0.44189547176514754 4.6663676735458140E-003	14
0.50 0.25 1.80 -0.20771251977972555 1.1914854977511050E-002 0.43583995729616332 4.6760806139361944E-003	14
0.50 0.25 1.90 -0.22540179818618153 1.3415957236484307E-002 0.42751817089600436 4.7009323629094903E-003	14
0.50 0.25 2.00 -0.25147724057610954 1.1344967494979362E-002 0.42057660835418836 4.7235877273226349E-003	14
0.50 0.25 2.10	14
0.50 0.25 2.20 -0.26001709818928237 1.2344646843586595E-002 0.41467466045838547 4.7312272084573895E-003	14
0.50 0.25 2.30 -0.29686070280423299 1.1957340319978084E-002 0.41162634979794277 4.7485457047795237E-003	14
0.50 0.25 2.40 -0.31586587119050441 1.4031087686204313E-002 0.40897628748016579 4.7571727831090052E-003	14
