0.50 0.25 0.00 1.8839470610959995E-005 NaN NaN NaN	12
0.50 0.25 0.10 -3.3312432873194909E-003 5.0092596407749282E-003 0.48475583306998238 8.7553342971053213E-003	12
0.50 0.25 0.20 -1.0526779582559471E-002 3.9393955916956370E-003 0.52086151100673050 8.5284051481343288E-003	12
0.50 0.25 0.30 -1.2431792516774886E-002 3.7432137059013391E-003 0.52940810317673537 8.4783555045357777E-003	12
0.50 0.25 0.40 -1.4364991989920625E-002 3.5566725920384711E-003 0.53043426479834155 8.4589389957818936E-003	12
0.50 0.25 0.50 -1.8430290020628390E-002 4.0666776960994397E-003 0.53170221835430265 8.4395935975983861E-003	12
0.50 0.25 0.60 -3.3381654498446725E-002 5.5893089880322613E-003 0.53008204729345332 8.4440414935861574E-003	12
0.50 0.25 0.70 -4.5216390524463308E-002 7.6763976993437771E-003 0.52694466073175839 8.4853316358882713E-003	12
0.50 0.25 0.80 -4.3337452162951283E-002 7.0445958894808673E-003 0.52547630197290152 8.4866405515048402E-003	12
0.50 0.25 0.90 -5.8958882499366858E-002 6.6212364812532386E-003 0.51649620153266540 8.5606707110743013E-003	12
0.50 0.25 1.00 -7.7393352978351024E-002 8.4223769328960543E-003 0.50971241673231071 8.6051945905086108E-003	12
0.50 0.25 1.10 -0.10673417946851922 9.9288510532618886E-003 0.49536110482989126 8.6733526114156131E-003	12
0.50 0.25 1.20 -0.11731696652904230 9.2131073737738763E-003 0.48143348353457655 8.7511050702078208E-003	12
0.50 0.25 1.30 -0.13197144518186596 1.0697923433051945E-002 0.47118031806441929 8.8367987114146840E-003	12
0.50 0.25 1.40 -0.16893423735328844 1.1617166776752600E-002 0.45891435161355565 8.9114515205042811E-003	12
0.50 0.25 1.50 -0.17975663459300384 1.2099766911910162E-002 0.45003238035657833 8.9268395304715527E-003	12
0.50 0.25 1.60 -0.16374536099033504 1.1138510481625823E-002 0.44562457028148311 8.9644954852128832E-003	12
0.50 0.25 1.70 -0.19222521842895884 1.2122214889271109E-002 0.44121174983321609 9.0011768000497604E-003	12
0.50 0.25 1.80 -0.21120398551815286 1.1659588973010710E-002 0.43225548052370333 9.0416457420946159E-003	12
0.50 0.25 1.90 -0.26536570265120402 1.4038941516987979E-002 0.42399181490975751 9.1173581030954496E-003	12
0.50 0.25 2.00 -0.27067968764464267 1.2632231638599636E-002 0.42581287808685903 9.0985770500699795E-003	12
0.50 0.25 2.10 -0.25563249322199516 1.3658481220744116E-002 0.42113693024884596 9.0953718590709286E-003	12
0.50 0.25 2.20 -0.30131226653438270 1.3616653476918537E-002 0.41354696338602831 9.1455742712044114E-003	12
0.50 0.25 2.30 -0.32139710118710146 1.3080568297774625E-002 0.41063074682372774 9.1634412999124660E-003	12
0.50 0.25 2.40 -0.31739649100643241 1.3102656729953652E-002 0.41267995589314649 9.1298223232935734E-003	12
0.50 0.25 2.50 -0.35829208851207689 1.4558463500504930E-002 0.40750956156879548 9.1511594304449859E-003	12
0.50 0.25 2.60 -0.34659166150246146 1.4159320062644734E-002 0.40508567487869357 9.1765860406650152E-003	12
0.50 0.25 2.70 -0.37676817202769791 1.4877439070669204E-002 0.40598796348083965 9.1986157385957716E-003	12
0.50 0.25 2.80 -0.37804527760399098 1.4158906914655576E-002 0.40497934134181973 9.2008375260426330E-003	12
0.50 0.25 2.90 -0.40755412296229215 1.6489486544288383E-002 0.40441406130101337 9.1958725668055442E-003	12
